index,Entity,Function,Term,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
0,221,oGTa,15.16,,,,,,,,,,,,13.0,13.0
1,221,oGTa,15.16,,,,,,,,,,,,9.0,9.0
2,221,oGTa,15.16,,,,,,,,,,,,0.0,0.0
3,221,oGTa,15.16,,,,,,,,,,,,0.0,0.0
4,221,oGTa,15.16,,,,,,,,,,,,0.0,0.0
5,221,oGTa,15.16,,,,,,,,,,,,0.0,0.0
6,221,oGTa,15.16,,,,,,,,,,,,0.0,0.0
7,221,oGTa,16.17,0.0,2.0,0.0,13.0,10.0,6.0,6.0,0.0,6.0,6.0,2.0,3.0,54.0
8,221,oGTa,16.17,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,16.0
9,221,oGTa,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,221,oGTa,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,221,oGTa,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,221,oGTa,16.17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13,221,oGTa,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,221,oGTa,17.18,6.0,4.0,22.0,16.0,20.0,13.0,9.0,9.0,4.0,1.0,9.0,19.0,132.0
15,221,oGTa,17.18,1.0,5.0,3.0,6.0,4.0,11.0,5.0,6.0,3.0,3.0,5.0,6.0,58.0
16,221,oGTa,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
17,221,oGTa,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
18,221,oGTa,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
19,221,oGTa,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,221,oGTa,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,221,oGTa,18.19,14.0,22.0,20.0,6.0,6.0,13.0,13.0,17.0,13.0,16.0,6.0,9.0,155.0
22,221,oGTa,18.19,8.0,11.0,14.0,10.0,14.0,14.0,17.0,17.0,13.0,18.0,14.0,14.0,164.0
23,221,oGTa,18.19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
24,221,oGTa,18.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
25,221,oGTa,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,221,oGTa,18.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
27,221,oGTa,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,221,oGTa,19.20,24.0,18.0,16.0,21.0,5.0,9.0,5.0,19.0,16.0,6.0,8.0,,147.0
29,221,oGTa,19.20,15.0,18.0,12.0,24.0,11.0,19.0,14.0,20.0,19.0,13.0,13.0,,178.0
30,221,oGTa,19.20,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,,13.0
31,221,oGTa,19.20,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,,9.0
32,221,oGTa,19.20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,5.0
33,221,oGTa,19.20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,3.0
34,221,oGTa,19.20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0
35,221,oGTa,21.22,,,,,,,,,,,,15.0,15.0
36,221,oGTa,21.22,,,,,,,,,,,,14.0,14.0
37,221,oGTa,21.22,,,,,,,,,,,,1.0,1.0
38,221,oGTa,21.22,,,,,,,,,,,,1.0,1.0
39,221,oGTa,21.22,,,,,,,,,,,,0.0,0.0
40,221,oGTa,21.22,,,,,,,,,,,,0.0,0.0
41,221,oGTa,21.22,,,,,,,,,,,,0.0,0.0
42,221,oGTa,22.23,6.0,26.0,15.0,15.0,11.0,13.0,14.0,7.0,5.0,15.0,17.0,7.0,151.0
43,221,oGTa,22.23,9.0,13.0,13.0,21.0,13.0,17.0,6.0,16.0,12.0,11.0,12.0,6.0,149.0
44,221,oGTa,22.23,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0
45,221,oGTa,22.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
46,221,oGTa,22.23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0
47,221,oGTa,22.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48,221,oGTa,22.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
49,221,oGTa,23.24,5.0,7.0,6.0,11.0,15.0,9.0,7.0,1.0,5.0,22.0,18.0,5.0,111.0
50,221,oGTa,23.24,4.0,8.0,8.0,7.0,14.0,8.0,7.0,4.0,4.0,16.0,7.0,11.0,98.0
51,221,oGTa,23.24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
52,221,oGTa,23.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,221,oGTa,23.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
54,221,oGTa,23.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
55,221,oGTa,23.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,221,oGTa,24.25,5.0,43.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.0
57,221,oGTa,24.25,15.0,59.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,102.0
58,221,oGTa,24.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
59,221,oGTa,24.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
60,221,oGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
61,221,oGTa,24.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
62,221,oGTa,24.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
63,221,iGTa,15.16,,,,,,,,,,,,0.0,0.0
64,221,iGTa,15.16,,,,,,,,,,,,7.0,7.0
65,221,iGTa,15.16,,,,,,,,,,,,0.0,0.0
66,221,iGTa,15.16,,,,,,,,,,,,0.0,0.0
67,221,iGTa,15.16,,,,,,,,,,,,0.0,0.0
68,221,iGTa,15.16,,,,,,,,,,,,2.0,2.0
69,221,iGTa,15.16,,,,,,,,,,,,0.0,0.0
70,221,iGTa,16.17,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,21.0
71,221,iGTa,16.17,7.0,16.0,9.0,13.0,7.0,16.0,43.0,24.0,57.0,34.0,5.0,15.0,246.0
72,221,iGTa,16.17,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,9.0
73,221,iGTa,16.17,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,8.0
74,221,iGTa,16.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,7.0
75,221,iGTa,16.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
76,221,iGTa,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,221,iGTa,17.18,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,9.0,16.0
78,221,iGTa,17.18,44.0,20.0,22.0,32.0,51.0,72.0,38.0,34.0,26.0,58.0,57.0,49.0,503.0
79,221,iGTa,17.18,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0
80,221,iGTa,17.18,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0
81,221,iGTa,17.18,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
82,221,iGTa,17.18,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
83,221,iGTa,17.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
84,221,iGTa,18.19,1.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,24.0
85,221,iGTa,18.19,106.0,67.0,103.0,146.0,180.0,183.0,195.0,233.0,255.0,262.0,183.0,308.0,2221.0
86,221,iGTa,18.19,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,21.0
87,221,iGTa,18.19,0.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,19.0
88,221,iGTa,18.19,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,12.0
89,221,iGTa,18.19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0
90,221,iGTa,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0
91,221,iGTa,19.20,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,,15.0
92,221,iGTa,19.20,118.0,183.0,172.0,180.0,199.0,118.0,81.0,151.0,112.0,56.0,102.0,,1472.0
93,221,iGTa,19.20,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,,8.0
94,221,iGTa,19.20,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,,6.0
95,221,iGTa,19.20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2.0
96,221,iGTa,19.20,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,6.0
97,221,iGTa,19.20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
98,221,iGTa,21.22,,,,,,,,,,,,0.0,0.0
99,221,iGTa,21.22,,,,,,,,,,,,15.0,15.0
100,221,iGTa,21.22,,,,,,,,,,,,1.0,1.0
101,221,iGTa,21.22,,,,,,,,,,,,1.0,1.0
102,221,iGTa,21.22,,,,,,,,,,,,1.0,1.0
103,221,iGTa,21.22,,,,,,,,,,,,0.0,0.0
104,221,iGTa,21.22,,,,,,,,,,,,0.0,0.0
105,221,iGTa,22.23,4.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0
106,221,iGTa,22.23,17.0,15.0,17.0,21.0,14.0,10.0,2.0,14.0,9.0,13.0,10.0,26.0,168.0
107,221,iGTa,22.23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
108,221,iGTa,22.23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
109,221,iGTa,22.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
110,221,iGTa,22.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
111,221,iGTa,22.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
112,221,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
113,221,iGTa,23.24,18.0,0.0,0.0,0.0,0.0,14.0,20.0,4.0,21.0,37.0,7.0,3.0,124.0
114,221,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,221,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,221,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,221,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,221,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,221,iGTa,24.25,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
120,221,iGTa,24.25,0.0,77.0,86.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,186.0
121,221,iGTa,24.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
122,221,iGTa,24.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
123,221,iGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
124,221,iGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
125,221,iGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
126,221,iGV,15.16,,,,,,,,,,,,0.0,0.0
127,221,iGV,15.16,,,,,,,,,,,,31.0,31.0
128,221,iGV,15.16,,,,,,,,,,,,5.0,5.0
129,221,iGV,15.16,,,,,,,,,,,,8.0,8.0
130,221,iGV,15.16,,,,,,,,,,,,22.0,22.0
131,221,iGV,15.16,,,,,,,,,,,,0.0,0.0
132,221,iGV,15.16,,,,,,,,,,,,0.0,0.0
133,221,iGV,16.17,0.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,7.0,2.0,6.0,0.0,29.0
134,221,iGV,16.17,11.0,68.0,150.0,64.0,27.0,5.0,13.0,7.0,51.0,141.0,85.0,30.0,652.0
135,221,iGV,16.17,6.0,1.0,29.0,22.0,6.0,4.0,4.0,0.0,12.0,33.0,13.0,9.0,139.0
136,221,iGV,16.17,4.0,0.0,22.0,16.0,7.0,3.0,4.0,0.0,7.0,24.0,15.0,9.0,111.0
137,221,iGV,16.17,6.0,0.0,5.0,0.0,3.0,40.0,2.0,3.0,1.0,0.0,4.0,42.0,106.0
138,221,iGV,16.17,5.0,22.0,5.0,2.0,3.0,0.0,25.0,19.0,1.0,3.0,1.0,2.0,88.0
139,221,iGV,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,221,iGV,17.18,7.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,9.0,2.0,33.0
141,221,iGV,17.18,63.0,124.0,167.0,188.0,94.0,43.0,25.0,45.0,63.0,66.0,55.0,42.0,975.0
142,221,iGV,17.18,1.0,24.0,39.0,53.0,17.0,7.0,1.0,11.0,10.0,20.0,8.0,11.0,202.0
143,221,iGV,17.18,0.0,17.0,33.0,50.0,14.0,6.0,0.0,10.0,4.0,22.0,6.0,9.0,171.0
144,221,iGV,17.18,1.0,0.0,0.0,0.0,37.0,40.0,36.0,0.0,0.0,0.0,9.0,26.0,149.0
145,221,iGV,17.18,14.0,31.0,0.0,0.0,0.0,29.0,47.0,30.0,4.0,0.0,0.0,5.0,160.0
146,221,iGV,17.18,0.0,0.0,0.0,0.0,0.0,13.0,18.0,8.0,2.0,0.0,0.0,5.0,46.0
147,221,iGV,18.19,0.0,11.0,3.0,7.0,2.0,1.0,12.0,2.0,3.0,1.0,0.0,0.0,42.0
148,221,iGV,18.19,69.0,127.0,107.0,93.0,162.0,56.0,72.0,105.0,121.0,228.0,62.0,85.0,1287.0
149,221,iGV,18.19,20.0,36.0,37.0,29.0,31.0,16.0,10.0,29.0,23.0,83.0,18.0,15.0,347.0
150,221,iGV,18.19,16.0,32.0,35.0,24.0,26.0,16.0,3.0,26.0,21.0,68.0,15.0,8.0,290.0
151,221,iGV,18.19,1.0,0.0,0.0,9.0,52.0,58.0,10.0,0.0,0.0,2.0,16.0,43.0,191.0
152,221,iGV,18.19,14.0,16.0,1.0,0.0,0.0,43.0,65.0,24.0,0.0,0.0,0.0,18.0,181.0
153,221,iGV,18.19,7.0,2.0,0.0,0.0,0.0,28.0,59.0,13.0,0.0,0.0,0.0,16.0,125.0
154,221,iGV,19.20,0.0,0.0,10.0,5.0,2.0,1.0,0.0,7.0,2.0,0.0,22.0,,49.0
155,221,iGV,19.20,59.0,113.0,80.0,51.0,38.0,69.0,21.0,50.0,20.0,20.0,27.0,,548.0
156,221,iGV,19.20,19.0,35.0,35.0,4.0,8.0,6.0,5.0,17.0,8.0,5.0,3.0,,145.0
157,221,iGV,19.20,12.0,19.0,19.0,2.0,7.0,5.0,6.0,12.0,3.0,5.0,2.0,,92.0
158,221,iGV,19.20,0.0,0.0,0.0,0.0,14.0,18.0,3.0,3.0,0.0,0.0,6.0,,44.0
159,221,iGV,19.20,27.0,15.0,0.0,0.0,0.0,4.0,23.0,8.0,3.0,0.0,0.0,,80.0
160,221,iGV,19.20,11.0,7.0,0.0,0.0,0.0,4.0,19.0,8.0,3.0,0.0,0.0,,52.0
161,221,iGV,21.22,,,,,,,,,,,,0.0,0.0
162,221,iGV,21.22,,,,,,,,,,,,59.0,59.0
163,221,iGV,21.22,,,,,,,,,,,,15.0,15.0
164,221,iGV,21.22,,,,,,,,,,,,2.0,2.0
165,221,iGV,21.22,,,,,,,,,,,,3.0,3.0
166,221,iGV,21.22,,,,,,,,,,,,1.0,1.0
167,221,iGV,21.22,,,,,,,,,,,,0.0,0.0
168,221,iGV,22.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,221,iGV,22.23,48.0,130.0,97.0,60.0,29.0,26.0,6.0,5.0,10.0,7.0,9.0,4.0,431.0
170,221,iGV,22.23,24.0,43.0,16.0,7.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,101.0
171,221,iGV,22.23,3.0,5.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0
172,221,iGV,22.23,4.0,10.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,32.0
173,221,iGV,22.23,2.0,5.0,11.0,2.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,36.0
174,221,iGV,22.23,1.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0
175,221,iGV,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,221,iGV,23.24,25.0,36.0,32.0,14.0,41.0,28.0,30.0,34.0,45.0,62.0,29.0,61.0,437.0
177,221,iGV,23.24,4.0,11.0,8.0,6.0,15.0,13.0,3.0,5.0,10.0,24.0,11.0,16.0,126.0
178,221,iGV,23.24,2.0,9.0,6.0,3.0,8.0,15.0,4.0,3.0,10.0,21.0,11.0,11.0,103.0
179,221,iGV,23.24,1.0,0.0,0.0,3.0,11.0,13.0,11.0,3.0,2.0,4.0,6.0,6.0,60.0
180,221,iGV,23.24,0.0,1.0,0.0,0.0,1.0,3.0,17.0,16.0,3.0,3.0,2.0,7.0,53.0
181,221,iGV,23.24,0.0,0.0,0.0,0.0,1.0,2.0,7.0,8.0,0.0,0.0,1.0,5.0,24.0
182,221,iGV,24.25,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
183,221,iGV,24.25,53.0,62.0,67.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,198.0
184,221,iGV,24.25,13.0,14.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.0
185,221,iGV,24.25,16.0,14.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0
186,221,iGV,24.25,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
187,221,iGV,24.25,6.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0
188,221,iGV,24.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
189,221,oGV,15.16,,,,,,,,,,,,2.0,2.0
190,221,oGV,15.16,,,,,,,,,,,,3.0,3.0
191,221,oGV,15.16,,,,,,,,,,,,2.0,2.0
192,221,oGV,15.16,,,,,,,,,,,,2.0,2.0
193,221,oGV,15.16,,,,,,,,,,,,3.0,3.0
194,221,oGV,15.16,,,,,,,,,,,,0.0,0.0
195,221,oGV,15.16,,,,,,,,,,,,0.0,0.0
196,221,oGV,16.17,0.0,1.0,0.0,18.0,10.0,9.0,8.0,1.0,3.0,8.0,2.0,3.0,63.0
197,221,oGV,16.17,1.0,0.0,2.0,5.0,4.0,8.0,4.0,1.0,12.0,5.0,1.0,3.0,46.0
198,221,oGV,16.17,0.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,3.0,9.0,1.0,2.0,28.0
199,221,oGV,16.17,0.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,9.0,1.0,0.0,22.0
200,221,oGV,16.17,3.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,9.0,2.0,27.0
