index,Entity,Function,Term,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
201,221,oGV,16.17,0.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,0.0,8.0,27.0
202,221,oGV,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
203,221,oGV,17.18,3.0,6.0,20.0,19.0,22.0,6.0,11.0,9.0,6.0,6.0,9.0,25.0,142.0
204,221,oGV,17.18,2.0,3.0,13.0,14.0,19.0,24.0,11.0,13.0,10.0,4.0,8.0,27.0,148.0
205,221,oGV,17.18,2.0,0.0,7.0,6.0,5.0,11.0,7.0,7.0,5.0,1.0,3.0,9.0,63.0
206,221,oGV,17.18,4.0,0.0,6.0,5.0,4.0,5.0,12.0,5.0,6.0,1.0,3.0,8.0,59.0
207,221,oGV,17.18,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,8.0,3.0,2.0,33.0
208,221,oGV,17.18,2.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,4.0,14.0,2.0,33.0
209,221,oGV,17.18,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,4.0,13.0,2.0,28.0
210,221,oGV,18.19,11.0,10.0,16.0,4.0,5.0,8.0,10.0,10.0,17.0,9.0,5.0,13.0,118.0
211,221,oGV,18.19,15.0,14.0,13.0,26.0,6.0,14.0,16.0,15.0,19.0,18.0,3.0,24.0,183.0
212,221,oGV,18.19,12.0,12.0,1.0,20.0,4.0,2.0,13.0,5.0,9.0,10.0,1.0,13.0,102.0
213,221,oGV,18.19,12.0,11.0,1.0,12.0,5.0,2.0,10.0,3.0,7.0,7.0,1.0,10.0,81.0
214,221,oGV,18.19,0.0,1.0,13.0,1.0,6.0,3.0,0.0,2.0,5.0,6.0,4.0,16.0,57.0
215,221,oGV,18.19,2.0,1.0,1.0,12.0,2.0,4.0,4.0,1.0,2.0,5.0,6.0,5.0,45.0
216,221,oGV,18.19,2.0,1.0,1.0,12.0,2.0,4.0,4.0,1.0,1.0,5.0,6.0,4.0,43.0
217,221,oGV,19.20,12.0,26.0,11.0,5.0,10.0,12.0,8.0,20.0,12.0,26.0,31.0,,173.0
218,221,oGV,19.20,16.0,27.0,15.0,6.0,11.0,26.0,11.0,14.0,16.0,10.0,10.0,,162.0
219,221,oGV,19.20,7.0,12.0,6.0,2.0,4.0,18.0,5.0,10.0,11.0,2.0,6.0,,83.0
220,221,oGV,19.20,5.0,8.0,6.0,2.0,2.0,18.0,2.0,6.0,7.0,1.0,4.0,,61.0
221,221,oGV,19.20,2.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,12.0,2.0,1.0,,33.0
222,221,oGV,19.20,7.0,9.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,11.0,5.0,,47.0
223,221,oGV,19.20,6.0,8.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,10.0,4.0,,42.0
224,221,oGV,21.22,,,,,,,,,,,,8.0,8.0
225,221,oGV,21.22,,,,,,,,,,,,4.0,4.0
226,221,oGV,21.22,,,,,,,,,,,,1.0,1.0
227,221,oGV,21.22,,,,,,,,,,,,1.0,1.0
228,221,oGV,21.22,,,,,,,,,,,,0.0,0.0
229,221,oGV,21.22,,,,,,,,,,,,1.0,1.0
230,221,oGV,21.22,,,,,,,,,,,,1.0,1.0
231,221,oGV,22.23,4.0,14.0,22.0,12.0,15.0,11.0,2.0,2.0,6.0,6.0,16.0,3.0,113.0
232,221,oGV,22.23,1.0,2.0,4.0,7.0,9.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,32.0
233,221,oGV,22.23,0.0,0.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0
234,221,oGV,22.23,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0
235,221,oGV,22.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
236,221,oGV,22.23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
237,221,oGV,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
238,221,oGV,23.24,8.0,10.0,7.0,5.0,1.0,9.0,2.0,7.0,2.0,12.0,3.0,9.0,75.0
239,221,oGV,23.24,7.0,12.0,6.0,2.0,3.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,52.0
240,221,oGV,23.24,4.0,5.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0
241,221,oGV,23.24,3.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0
242,221,oGV,23.24,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0
243,221,oGV,23.24,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0
244,221,oGV,23.24,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0
245,221,oGV,24.25,66.0,51.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,190.0
246,221,oGV,24.25,3.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.0
247,221,oGV,24.25,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0
248,221,oGV,24.25,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0
249,221,oGV,24.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
250,221,oGV,24.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
251,221,oGV,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
252,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,
256,221,Total,15.16,,,,,,,,,,,,0.0,0.0
257,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,
263,221,Total,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,
270,221,Total,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,
277,221,Total,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,
284,221,Total,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
285,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,
291,221,Total,21.22,,,,,,,,,,,,0.0,0.0
292,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,
298,221,Total,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
299,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,
305,221,Total,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,
312,221,Total,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
313,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,
315,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
316,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
317,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
318,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
319,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
320,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
321,221,oGTe,15.16,,,,,,,,,,,,0.0,0.0
322,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,221,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,221,oGTe,17.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330,221,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,221,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,221,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,221,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,221,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,221,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
337,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,221,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,221,oGTe,19.20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
344,221,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
345,221,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
346,221,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
347,221,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
348,221,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
349,221,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
350,221,oGTe,21.22,,,,,,,,,,,,7.0,7.0
351,221,oGTe,21.22,,,,,,,,,,,,7.0,7.0
352,221,oGTe,21.22,,,,,,,,,,,,2.0,2.0
353,221,oGTe,21.22,,,,,,,,,,,,2.0,2.0
354,221,oGTe,21.22,,,,,,,,,,,,0.0,0.0
355,221,oGTe,21.22,,,,,,,,,,,,0.0,0.0
356,221,oGTe,21.22,,,,,,,,,,,,0.0,0.0
357,221,oGTe,22.23,2.0,5.0,4.0,4.0,15.0,8.0,4.0,2.0,1.0,7.0,12.0,4.0,68.0
358,221,oGTe,22.23,2.0,0.0,4.0,6.0,14.0,7.0,8.0,7.0,4.0,2.0,5.0,3.0,62.0
359,221,oGTe,22.23,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,9.0
360,221,oGTe,22.23,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
361,221,oGTe,22.23,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0
362,221,oGTe,22.23,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0
363,221,oGTe,22.23,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0
364,221,oGTe,23.24,1.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,27.0
365,221,oGTe,23.24,4.0,4.0,7.0,3.0,5.0,1.0,0.0,1.0,3.0,5.0,4.0,1.0,38.0
366,221,oGTe,23.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
367,221,oGTe,23.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368,221,oGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,221,oGTe,23.24,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
370,221,oGTe,23.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,221,oGTe,24.25,3.0,56.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.0
372,221,oGTe,24.25,5.0,44.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.0
373,221,oGTe,24.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
374,221,oGTe,24.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
375,221,oGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
376,221,oGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
377,221,oGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
378,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
379,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
380,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
381,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
382,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
383,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
384,221,iGTe,15.16,,,,,,,,,,,,0.0,0.0
385,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,221,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,221,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,221,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
407,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
408,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
409,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
410,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
411,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
412,221,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
413,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
414,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
415,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
416,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
417,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
418,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
419,221,iGTe,21.22,,,,,,,,,,,,0.0,0.0
420,221,iGTe,22.23,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
421,221,iGTe,22.23,0.0,2.0,2.0,3.0,9.0,14.0,6.0,6.0,4.0,3.0,4.0,6.0,59.0
422,221,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,221,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,221,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,221,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,221,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,221,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,221,iGTe,23.24,7.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0
429,221,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,221,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,221,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,221,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,221,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,221,iGTe,24.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
435,221,iGTe,24.25,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
436,221,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
437,221,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
438,221,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
439,221,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
440,221,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
